8.718768468870724542e-01,6.208320741154937602e-09,4.821194791020840349e-07,1.555534761245101231e-06,1.770577676962180674e-08,1.163914001696626636e-06,1.484163981032496431e-06,6.699201646447985981e-06,5.234590721493704739e-07,1.843305321787771373e-07,4.600306043480545512e-08,5.024301535856356736e-07,0.000000000000000000e+00,1.955348603207092314e-07,7.410487651063399590e-07,2.574545485261104274e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.629526270633372516e-06,2.967267442073534324e-07,5.222925520547840196e-07,2.947777508715447976e-07,3.519266293786175681e-06,5.405020517094798569e-07,7.309247581033999433e-07,2.385590715589637702e-07,4.223108568462190107e-07,2.503404229360876082e-07,4.465881889170229311e-08,4.938735251889812462e-07
8.081878448660894110e-01,8.847387067511386378e-07,0.000000000000000000e+00,7.184870329869392357e-07,6.087077192501437980e-07,5.766675749045475720e-07,2.283550629865301107e-07,3.875081382054775694e-07,3.181491618741414115e-06,0.000000000000000000e+00,2.614497093323049534e-07,9.639158821007994709e-07,4.415531284110366056e-07,3.682550366568532281e-07,4.493572880887012414e-07,4.041077051983432696e-08,3.889717251384990245e-07,5.113024728629020986e-06,2.282215657275970408e-07,4.012402909686256036e-10,1.099876705414202166e-08,9.469990790140167447e-07,1.155205138775811900e-07,5.579178461177348572e-07,7.089337161695119551e-07,1.462252566069305210e-09,8.910814202600313577e-08,2.724986579255403597e-06,1.173933502520020528e-07,2.627496297769915524e-06
1.000000000000000000e+00,2.962027938117426288e-07,4.683710033960777313e-07,0.000000000000000000e+00,2.206228605908719973e-07,1.003513930330828126e-06,9.187877307995645143e-08,0.000000000000000000e+00,5.218031743109752292e-07,1.728839543948658158e-07,8.098508760442834288e-09,3.365240360991584691e-07,1.387096687482541090e-06,3.031531238227136893e-07,2.246127221199928297e-07,7.819031181976194453e-08,8.311384421193197341e-08,2.182784782997546941e-07,1.052389144302078929e-06,7.556625917484595677e-09,2.804289406021638716e-07,3.107132642139937313e-08,2.589340142315595463e-11,0.000000000000000000e+00,9.527957065531167725e-08,0.000000000000000000e+00,9.004293656652638023e-08,5.421555486627978599e-11,3.056429557481513283e-07,4.855647395748485978e-07
4.212188417107970428e-01,1.827063952540781984e-07,6.177034030723709071e-07,9.530618432082788380e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.441219230566965531e-07,2.250775157462647592e-07,0.000000000000000000e+00,3.164940592470476450e-07,1.557754539384053881e-07,1.741965648450063032e-07,3.619405819624997510e-07,3.790407959433407092e-07,1.692514346741928012e-07,4.540640130168622318e-07,2.021816120822614300e-07,1.621702744980145469e-07,5.620721621614826069e-08,1.409771055209367241e-06,4.790543249509667025e-08,3.251016103842780262e-07,9.244837296535010377e-10,6.029046190887559293e-07,2.827143633787462489e-07,2.149058518956795261e-07,0.000000000000000000e+00,1.089410465646813872e-07,5.522704398860165922e-07
8.392716034356324517e-01,2.999413170385325717e-07,1.300426809562230636e-06,1.689499969066929448e-06,0.000000000000000000e+00,5.195703054187108663e-07,1.077523787020040643e-06,0.000000000000000000e+00,3.357258401540070117e-06,2.463847117512677756e-07,3.866086297834750314e-07,1.185263136080219533e-06,0.000000000000000000e+00,2.394439546422842540e-07,1.062189723516764437e-07,8.280332742214737595e-08,9.062342398435956947e-08,2.455351044440844334e-07,1.636451874561478488e-06,2.165717656151638022e-07,5.736486730118836163e-07,8.931299945866616192e-07,6.356646967449477249e-06,5.736899005430428729e-08,2.161298700345263421e-08,3.406650156758474976e-07,9.295098988423967294e-08,9.177796880296687813e-09,1.446007378169092903e-07,2.512351315423468590e-06
2.884088061301597894e-01,1.169701871403355087e-06,1.413298801444602486e-07,8.994514938917549503e-08,1.104182071149245299e-07,2.934121797861867537e-07,7.996608959610686414e-07,5.918605147428971473e-07,2.418347289232849475e-06,7.098167696206809069e-08,1.404058466727250784e-08,3.826199438735284284e-07,1.841476209950798357e-06,4.489745724908343554e-07,2.263573834296145612e-07,2.730137603528090567e-08,1.830126717059453130e-07,6.407573824950117264e-07,1.134967114547598110e-07,3.070145847692872867e-08,0.000000000000000000e+00,2.648677279354505100e-07,0.000000000000000000e+00,1.074900211965801255e-06,3.942225538953550276e-08,2.179759940044642315e-07,7.246363822129329264e-07,2.946566093172058652e-08,1.997386044483374932e-06,8.106412433071057122e-08
4.860294264458058788e-01,2.837242165346907352e-08,6.160631208263820334e-07,0.000000000000000000e+00,0.000000000000000000e+00,7.991665988068864140e-07,8.404637590981826333e-07,2.246101479885087061e-07,7.585137207463446869e-07,5.708737494571091351e-07,4.006118558082830339e-07,1.707260943352602063e-07,1.927549401440481825e-06,2.488801693491548359e-07,2.216142471214451227e-06,0.000000000000000000e+00,3.349303645866461178e-07,5.204714628766932459e-07,2.491174241281771774e-07,7.903476566054471338e-07,3.495025826264321054e-07,7.338330177944177879e-08,2.139143990465380386e-07,9.291893018156794170e-08,1.529242348630465040e-07,4.181518106383016377e-06,5.828438331376861890e-08,2.420147372535780340e-06,0.000000000000000000e+00,3.609285526096321958e-07
2.806375996775935522e-01,9.925452929835951975e-07,0.000000000000000000e+00,3.971576310508082390e-07,1.038294289646191465e-07,1.388958011830883896e-07,7.404678578401530488e-07,2.502094119590690383e-07,4.053440088628734518e-07,2.423887543576265699e-08,3.900646453903908697e-07,1.154137981631535820e-06,6.154531328885597437e-10,9.051854698884934591e-07,3.511955664395525850e-07,2.095913207613427896e-07,0.000000000000000000e+00,9.036839421850096862e-07,1.854297977675540905e-07,1.937000921271999339e-08,2.002949940109862945e-06,1.114308309818942698e-07,2.498669429832638218e-07,2.072894143190384441e-08,6.649006309891325052e-07,7.426449827633906189e-08,8.050039475764010695e-08,8.909131762982893574e-08,9.330792018629566387e-08,4.511101540993390152e-07
7.097325575964155142e-01,8.666463669132707594e-07,1.803173994218080916e-07,1.394989065041166671e-06,2.999855586854039285e-07,1.944015920756882896e-06,8.761774741491776396e-07,1.563933283196670132e-08,2.461904561038514605e-06,7.687583597963934657e-08,4.292589529121464648e-07,8.211744445690761352e-08,2.861911980554343377e-07,9.498955986993936442e-07,0.000000000000000000e+00,5.120201578376479169e-07,1.025971041660411246e-07,3.134914969973314896e-07,4.537188732008609896e-08,7.645743091743278612e-08,0.000000000000000000e+00,1.973388128660201146e-07,2.265007045144568783e-07,0.000000000000000000e+00,2.691022916815042056e-06,7.117278046794496584e-07,1.354649035581762150e-06,1.386345831655246570e-07,1.244000213529115913e-07,8.637944575771417828e-08
2.275110228831042081e-01,2.837377967374678828e-07,5.559785231301729450e-07,2.564445193079258776e-07,1.478362904375362396e-07,1.939060599151145938e-06,2.607198364130456409e-06,6.655599162429629290e-07,4.030822794733101943e-07,4.717714836319950930e-08,5.839718609837160381e-07,8.653606258445023356e-08,1.936639679980499356e-06,2.842318315078102293e-06,4.345002795745165996e-07,2.254204949098268165e-07,1.050010865337763948e-06,2.037715185473698479e-07,3.081216674318308375e-07,1.074120786552284750e-08,0.000000000000000000e+00,2.966745318813883330e-07,2.518236072992406427e-07,2.167765392167890614e-07,4.396883794254430877e-08,5.329272953872222000e-07,0.000000000000000000e+00,8.522742348472102161e-08,9.815330672737213009e-08,5.817197285987067791e-07
1.246448417470069764e-01,2.068364735923204977e-06,6.176604349613357812e-07,1.036466896691086697e-06,5.617243683196334341e-07,5.882392860208359874e-07,4.126903405241473634e-07,5.144941189253125086e-07,7.017981772222312191e-07,3.218145551393350096e-09,5.232369659863036604e-09,1.160743768271914424e-06,1.861732868382977592e-06,4.952890177588497411e-07,3.508867590563231216e-07,3.299147125165493984e-08,1.028825100746016905e-07,2.023093013538634938e-07,5.506522869768076641e-09,1.030885020943087148e-06,1.422299156455466377e-06,2.420386173589386500e-08,2.160728319606496068e-07,6.023821076738758462e-08,7.342890930136193747e-08,3.847941161746382306e-08,4.785911348537812424e-07,3.260406476525908211e-08,8.882400017700863255e-08,2.092084496770709277e-06
9.238488613526554261e-01,2.906904773375018669e-07,8.363937326055879450e-09,3.963872991009943460e-07,2.260466884146940619e-07,1.166181533777076688e-06,1.572110765718610612e-06,6.375246228614994674e-08,3.073492461463085044e-07,0.000000000000000000e+00,3.873755421695085447e-07,1.158046310188125626e-06,1.383257475361834223e-07,8.469033574319264467e-07,2.150661448169178500e-07,4.028455024007821884e-07,2.809243210486405042e-07,1.994360252945540643e-07,5.965732700074540532e-07,1.508998015837825460e-07,1.064783443881367076e-08,3.470352841673445223e-08,1.080248259039049528e-07,5.880817287870103173e-07,0.000000000000000000e+00,1.906512201051044356e-07,4.607630588737628519e-07,1.456680736402445220e-07,2.191848308185744829e-06,3.563552593842037722e-07
5.783531034254781877e-01,8.776951849410853461e-07,4.254054236925537244e-09,1.404397190373076112e-06,1.739804677057776303e-07,4.561079915133952364e-07,9.888089747308654576e-07,3.290524180156524756e-08,1.770722570432916390e-06,4.407998690169139553e-07,6.303517301388281760e-09,1.876623154531414056e-07,1.164269050954855348e-06,9.465976691018261525e-07,1.210163612310079709e-06,0.000000000000000000e+00,6.935261513355458171e-06,2.898824546740021332e-06,2.924477578244197794e-07,1.909833178732064196e-07,3.629113212247041581e-06,9.480682170550657535e-08,0.000000000000000000e+00,5.948085032860298308e-07,4.191217089589643134e-08,1.048737576131036448e-07,1.158580025802897270e-08,1.575449282015489511e-06,1.120598881835954431e-08,8.773302781198375706e-09
6.835734103435712194e-01,0.000000000000000000e+00,4.667250694570945182e-08,3.358469587838907797e-07,7.478078152902660272e-08,1.950677781901424313e-06,1.526458998572121459e-06,4.208431230766523885e-10,9.543928734047222991e-07,6.933518639771711221e-08,3.710592839273788746e-07,5.282355081903637013e-09,0.000000000000000000e+00,3.607954544211235806e-07,2.574358085655075594e-08,2.646905941806487206e-09,1.692947313757932065e-08,1.464487350975760120e-06,1.602152974524845515e-06,6.415186150786477190e-08,1.675634577547969552e-09,4.175750373840794208e-07,1.728723191165439318e-07,4.180281471278093821e-10,1.788107235343601315e-07,7.726682417219466369e-07,8.755526423253266973e-08,1.188965151832013251e-07,6.865771854275538317e-10,1.600242268154194258e-06
1.320432044279808981e-01,2.240483467174375959e-06,8.767993064390523418e-08,7.073494216986449594e-08,1.291712205443651686e-07,4.673129344195052656e-07,9.503226353836298825e-07,0.000000000000000000e+00,2.977616143047447704e-06,3.156714134922923833e-07,3.990447829060146977e-07,1.910492418925142289e-07,1.184111076583994666e-06,1.495940793280563152e-07,0.000000000000000000e+00,3.042059882525448193e-09,7.911679866213651156e-07,0.000000000000000000e+00,1.333251846418171514e-06,8.637014085154982269e-07,0.000000000000000000e+00,2.962116951153336847e-07,2.849971702968360546e-07,7.791889939087759095e-07,1.494921840971119356e-07,5.284174450881083265e-07,9.315347421132124652e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.583833656329745529e-06
2.962304975996177814e-01,2.054626972123157740e-07,1.473721460400807434e-08,4.111262521646685510e-08,1.374548269402284998e-09,7.412277051778101228e-07,7.957665452995985695e-07,3.351740097442020229e-07,4.109003499493461650e-07,4.618780557318911821e-08,3.369156779801054401e-08,1.040222233689192044e-06,1.777683794783765322e-06,7.068819263558252394e-07,4.329342854754798064e-07,0.000000000000000000e+00,7.312593386044884299e-07,1.873157769144182193e-07,3.169562201377090814e-07,4.162228335989045026e-08,1.812948625429395460e-09,2.791771217060085538e-07,1.639192246969174353e-09,8.748029739105034121e-08,8.857259376931158734e-08,1.386081253269276618e-07,9.931248354597926757e-08,6.680030626114526130e-08,4.107286284468527858e-08,4.211454291377404460e-07
8.045511713732947379e-02,8.979146679056070360e-07,4.547375054270215585e-07,9.509074206648159318e-07,4.405823159525694130e-07,6.528425873458520513e-07,6.895664867477370333e-08,3.124057169668706080e-06,2.265074970974801325e-07,1.264174937779204599e-07,4.022804774611079641e-07,1.418204225143708888e-06,2.863465088622281410e-06,1.879287451335024142e-07,4.767083431201503626e-07,1.484146258992437525e-07,1.166348626366027001e-07,4.244457639837428490e-07,6.284430336065429544e-07,5.347183008924954162e-08,7.241171053146614459e-08,5.287344814736082678e-08,1.669900604734587085e-08,5.488760084400161991e-07,2.625206399118528386e-10,5.737429058862985796e-08,4.843922975317532878e-07,1.988622027930028442e-10,1.046845626870818263e-07,5.640421899979904840e-07
1.172993120466790246e-01,1.847430071267162092e-07,6.169829902859744200e-07,1.346766954332348356e-06,1.803928675527248303e-06,2.331897490342570846e-07,8.498278777842418740e-07,7.780653849755067913e-07,2.641757937549278467e-06,1.186638991331595503e-10,0.000000000000000000e+00,3.725910675025984698e-07,1.798013555124744153e-07,7.166024453038143331e-07,4.691041788884536394e-08,6.381845254058585805e-08,8.482205086028004708e-07,0.000000000000000000e+00,6.746618795135554349e-08,1.587170644804470386e-07,1.605705728659187044e-06,2.067423483415413970e-07,3.235109742471716281e-07,7.779527222407774553e-08,6.784282019798070622e-08,2.681148012662966585e-07,6.219776788046713829e-08,6.793015485513962456e-08,1.259608068405052976e-07,4.611282946487627103e-07
9.608911426170093639e-01,4.342025348889824267e-09,1.862316488447547544e-09,3.951593766209920002e-07,2.972304052482531365e-07,6.576403251693726211e-07,1.219219819817153979e-06,2.138480086788153003e-07,1.260027357193779786e-06,6.815504952533605319e-07,7.785622107209911371e-07,1.776996395604280441e-07,3.044257242200477653e-10,3.059745733766006932e-07,1.871897005209927019e-06,2.120297005422638592e-08,6.656942857777501587e-07,5.564797814496628094e-07,6.613502457513117306e-08,7.853895079326344993e-07,1.033615296206504862e-08,6.569151254903576499e-08,4.045064747370295011e-07,8.259548451359668208e-09,7.264181104045328660e-08,3.850538208973379928e-08,1.299644814530187199e-07,7.003730195050513989e-07,0.000000000000000000e+00,4.496946321658646877e-07
1.684203550923826509e-01,0.000000000000000000e+00,4.660186233411115841e-08,3.345695477095276919e-07,2.224244090546853223e-09,5.406807360060681088e-07,3.260917679459105255e-07,2.473422284242154152e-09,7.109638048602344222e-07,0.000000000000000000e+00,1.244195087290435054e-06,1.514776235096971630e-07,1.957683463420153918e-06,6.895443175005897572e-07,7.335422000970179122e-07,1.545314632374575948e-08,4.751250052048813147e-07,2.385916958022404441e-07,1.249590201047597244e-09,6.424005644604448234e-08,2.108082186864162445e-07,9.120509405301036450e-08,1.729233418090082210e-07,6.287374852886740558e-07,4.496940497933414567e-07,7.793671783734419542e-07,2.345520886609891184e-07,1.475893086183497129e-07,1.485971722640510391e-06,1.630459498461659779e-06
5.780665858591813033e-02,1.155342569026023151e-07,6.165831340594447385e-07,1.017186890133749744e-06,1.096625999984896333e-07,0.000000000000000000e+00,1.039857846946487708e-06,2.340328922780634538e-08,2.618214418308121975e-07,5.596236805838165452e-07,0.000000000000000000e+00,1.714148570593025376e-07,1.641571732115243476e-07,4.617027081283141400e-06,2.156327237723438157e-07,7.688169778453954381e-07,4.991102454810603079e-07,2.722591770892638886e-07,1.080404450762383130e-06,9.517162719741476852e-07,2.541306083066345512e-07,6.097448123899926478e-08,2.171813977211083989e-07,0.000000000000000000e+00,1.668230931075411600e-07,3.291109870845286940e-07,2.092066509806141751e-07,0.000000000000000000e+00,0.000000000000000000e+00,3.611920547347934650e-07
7.785244912647321103e-01,3.858450482433294978e-07,6.094846186840841885e-07,2.493514498794984046e-07,1.044580715509643340e-07,2.023224768207167549e-07,1.191087998503712703e-06,0.000000000000000000e+00,3.262772710076321292e-06,3.635598445326199000e-07,4.144649939838295594e-09,4.905017817695470153e-06,2.184560665709622073e-07,7.021530286464287545e-07,4.092081186955533321e-07,1.604673434909162388e-07,1.921442515215470514e-07,5.231317488638951377e-07,2.012377269299976047e-07,2.234597109361087293e-08,1.598910068111355131e-06,4.342369268122648078e-07,2.068589725239779004e-08,1.785905716300486956e-08,4.563387122416424410e-08,0.000000000000000000e+00,8.841377128718975330e-08,1.129836096305830203e-07,9.409959484105422988e-08,7.892168141394238523e-08
1.538699800106358151e-01,9.064336577449141543e-07,6.237074120569503926e-09,6.712617892281879020e-06,3.007660625856916992e-07,8.310651637397207746e-07,3.596636824993324607e-06,3.570862837066208180e-07,1.934614826113584438e-06,0.000000000000000000e+00,1.005363288433626705e-08,7.335319453806932597e-08,1.073265890502496044e-06,1.614451844039568217e-07,7.855102863889600996e-08,1.341348344167734806e-09,8.046926093422857781e-07,1.490460773040994560e-06,1.691142493100366554e-08,7.401548414824703158e-08,1.818741011982348267e-07,0.000000000000000000e+00,3.197145015409600974e-07,0.000000000000000000e+00,6.802483940144037332e-08,7.278470072892126681e-08,2.294736778683016483e-06,2.119101802340863305e-07,2.512277598387574235e-06,4.519569921364626450e-07
2.199814809017234252e-01,0.000000000000000000e+00,1.677450737395281056e-07,6.881227066309415208e-08,1.914635709860848421e-07,4.679801857920295080e-07,1.144771585255214394e-06,2.496373271926712450e-08,4.294332667081891496e-07,3.385436842805699054e-07,3.598331687104758481e-07,4.127295257459057645e-08,1.777647933211193748e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.689239967345553944e-08,1.048886283871146844e-07,5.132691733081072889e-07,0.000000000000000000e+00,6.728376758711847336e-07,5.290066324641473557e-08,1.191449194961928817e-06,1.160203770973233779e-07,5.162775692739721557e-07,1.588157452082450210e-07,1.433208568110285861e-06,8.895765077739103239e-08,1.884503029877743605e-06,8.072875598759102301e-09,5.434425047927158794e-07
6.232308830228648899e-01,9.678989382367624811e-07,4.399227093029485383e-10,3.944912701728604542e-07,2.867170215856947048e-07,0.000000000000000000e+00,1.007060450250541546e-05,2.490815596366488443e-08,1.152007251625337992e-07,0.000000000000000000e+00,3.680057566018050852e-07,3.040589955832493031e-07,1.669091858093414965e-06,9.859677183476842221e-10,0.000000000000000000e+00,5.076084466269527753e-07,8.979588486791508371e-08,5.035928454496613320e-07,1.659489310786999412e-06,8.043998679259793003e-07,5.297900342040931698e-08,4.364214939407594746e-07,2.013839660939280311e-06,5.180760565696168765e-07,9.685218928043337937e-10,4.375784471756641341e-08,9.603138148415234670e-08,3.348896448703989289e-08,1.127207989038727019e-08,1.131249938680338883e-07
6.468700302374799094e-01,2.749831338757625850e-07,4.897509719122185150e-08,1.326321865630535372e-07,1.173851072480946992e-07,6.277965765389076832e-07,9.389658170021034110e-07,0.000000000000000000e+00,7.600551422620490689e-07,8.877016984426153924e-09,4.689805967266566609e-08,1.930735475142500045e-07,1.217587691645340348e-06,5.305238452348675588e-07,2.740471953801502774e-07,1.052680480443948658e-09,3.344742687374652921e-07,2.833147108362502387e-06,1.332231967503491790e-06,5.728865449567271552e-08,1.019970263964323123e-08,8.193168746081853229e-08,2.227408293889124092e-07,8.454762666467912668e-07,4.043243808967280692e-07,7.296149293760447167e-08,5.507237524129530751e-07,2.313098431795994507e-07,8.271192121436648722e-08,3.820663196656459442e-07
4.958269744272755797e-01,2.608635080832657420e-08,1.408125331458413967e-07,3.469553782795005375e-07,5.652932737706951907e-08,2.601136502809073298e-07,3.837496184287348807e-08,2.131053538559614271e-07,5.037803402094077116e-07,7.360591946271791426e-08,1.590138568276693282e-08,2.698412707749721468e-06,8.636431182633797111e-07,1.615559756616091066e-07,5.595212859948538809e-07,2.697961162618839194e-08,2.383957845742410652e-06,6.990310277736255779e-07,2.669384256848269164e-07,1.916484603757395514e-08,6.112863946364595326e-09,2.233979570760878869e-07,2.131892603376387157e-08,6.244771913514823222e-07,6.582072067152426594e-07,1.351435078089238596e-06,0.000000000000000000e+00,5.321219207519243354e-08,0.000000000000000000e+00,6.011474619467910426e-07
2.652365872228189536e-01,8.979146679056070360e-07,7.683627627515099909e-08,9.509074206648159318e-07,4.405823159525694130e-07,5.364430579760097968e-08,6.895664867477370333e-08,3.124057169668706080e-06,2.873262775902268120e-07,6.316785270091268919e-08,4.022804774611079641e-07,1.421307844735893887e-06,2.863465088622281410e-06,1.697251146826547782e-07,4.767083431201503626e-07,1.484146258992437525e-07,5.061807957938780520e-07,4.244457639837428490e-07,6.284430336065429544e-07,5.347183008924954162e-08,7.241171053146614459e-08,6.348471897555190487e-08,1.730073081972471803e-08,5.488760084400161991e-07,1.369242184944779417e-07,5.969513032913130769e-07,4.843922975317532878e-07,1.281665162746750004e-07,6.243165229854823133e-08,5.640421899979904840e-07
